"id_str","created_at","source","lang","place","geo","text","is_retweet","is_reply","hashtags","media","user_screen_name","user_time_zone","user_followers_count","user_location","user_statuses_count","user_friends_count","user_profile_background_color","user_created_at","user_is_verified"
"ID_760596186747338752","Tue Aug 02 22:00:36 +0000 2016","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","en","","","From now on, every government agency will have to consider #climatechange https://t.co/rgHqn5fl5P @chriscmooney. https://t.co/4MYw9MewaU",False,False,"climatechange","photo","UCLAIoES","Alaska",3573,"Los Angeles, California",8281,2823,"EDECE9","Wed Nov 18 23:12:47 +0000 2009",False
"ID_760629354485383168","Wed Aug 03 00:12:24 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @SenSanders: This is a good step toward ensuring the planet is habitable for our children and grandchildren.https://t.co/vffhYfHOyr",True,False,"","","boyle_marie319","Atlantic Time (Canada)",196,"",1487,290,"C0DEED","Sat Mar 23 23:52:41 +0000 2013",False
"ID_760633826787860480","Wed Aug 03 00:30:10 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @TimMelino: #CLIMATE scientists diagnosis of Earth: Fever rises https://t.co/f4kq2wDzZo  #GlobalWarming #climatechange",True,False,"climate|climatechange|globalwarming","","CKlein5852","Central Time (US & Canada)",399,"Arlington, VA",9944,1189,"ACDED6","Sun Jan 11 03:49:33 +0000 2009",False
"ID_760670170042011650","Wed Aug 03 02:54:35 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @AstroRM: The moon passed between @NASA climate observatory and the earth. Almost unbelievable that this is a real photo https://t.co/MW…",True,False,"","photo","CBaughhhh","Quito",528,"Elkton Maryland",18110,571,"4A95A8","Sun May 15 03:36:15 +0000 2011",False
"ID_760698350010241025","Wed Aug 03 04:46:34 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Argonne Public Lecture Series: #Nuclear energy https://t.co/aC0HnG62Ui #Auspol #climate #Thorium #NuclearCommissionSAust #uranium",False,False,"auspol|climate|nuclear|nuclearcommissionsaust|thorium|uranium","","Ocker008","",102,"",32801,41,"C0DEED","Sun Sep 21 04:16:46 +0000 2014",False
"ID_760703443539492864","Wed Aug 03 05:06:48 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","when i remember global warming and climate change are real legitimate issues that are not be addressed https://t.co/F9TJvG3aty",False,False,"","photo","StinaZooks","",513,"lphs varsity badminton",5898,1574,"000000","Sat Dec 06 18:50:17 +0000 2014",False
"ID_760764903095427072","Wed Aug 03 09:11:01 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","Now is not the time to hit the brakes on #ClimateAction! We have to speed towards a clean energy future. https://t.co/lGJzUASp3E",False,False,"climateaction","photo","SoniKai_","Pacific Time (US & Canada)",38,"San Diego, CA",9420,95,"000000","Tue Jun 09 21:34:26 +0000 2015",False
"ID_760778785843191808","Wed Aug 03 10:06:11 +0000 2016","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","en","","","RT @WIRED: “The impacts of climate change are no longer subtle. They are playing out before us, in real time."" https://t.co/JrzwJYeAQH",True,False,"","","KyloMCRen","Pacific Time (US & Canada)",2728,"West Coast of the Galaxy",143552,2025,"000000","Tue Oct 20 06:07:08 +0000 2015",False
"ID_760785408598827008","Wed Aug 03 10:32:30 +0000 2016","<a href=""https://friendsplus.me"" rel=""nofollow"">Friends Me</a>","en","","","Here Are All the Climate Records Earth Shattered Last Year https://t.co/a0ceOIo2sq https://t.co/BbAltg4DSm https://t.co/CeSgK3IQf0",False,False,"","photo","TheL1T1G4T0R","Central Time (US & Canada)",221,"Texas, USA",13534,476,"000000","Wed Mar 25 08:56:59 +0000 2009",False
"ID_760862274420473856","Wed Aug 03 15:37:57 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @GinaEPA: 1 year later: #ClimateAction &amp; #CleanPowerPlan. How @EPA keeps working to safeguard public health &amp; the environment. https://t…",True,False,"cleanpowerplan|climateaction","","rtb808pix","",304,"Hawaii, USA",3509,812,"F5F8FA","Sat Feb 06 06:34:17 +0000 2016",False
"ID_760874652650512384","Wed Aug 03 16:27:08 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @gracehood: NPS Jon Jarvis  #climatechange @ColoradoMatters ""This is something our children are going to be living with through their en…",True,False,"climatechange","","ColoradoMatters","Mountain Time (US & Canada)",8291,"Centennial, Colorado",6213,2568,"C0DEED","Thu Mar 19 04:21:44 +0000 2009",False
"ID_760909106475511808","Wed Aug 03 18:44:02 +0000 2016","<a href=""http://www.jill2016.com"" rel=""nofollow"">BernieOrGreen4</a>","en","","","RT @panegron: @ejwensing U.N. advisor Jeffrey Sachs: Hillary Clinton a 'danger to world peace'https://t.co/upZ5KODR2T#NoMoreWar #JillNot…",True,False,"jillnothill|nomorewar","","BernieOrGreen1","Eastern Time (US & Canada)",2894,"United States",25215,4659,"F5F8FA","Sun Jun 12 00:09:15 +0000 2016",False
"ID_760929814006104064","Wed Aug 03 20:06:19 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","NYTScience: RT tatertatiana: Did you know crime has a big carbon footprint? But even if you cut crime, you might e… https://t.co/Eh3LYBMFyg",False,False,"","","TweetedScience","",312,"",58356,14,"F5F8FA","Sun Jan 10 17:47:22 +0000 2016",False
"ID_760961779816161280","Wed Aug 03 22:13:20 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","WICHITA EISENHOWER NATIONAL Aug 3 Climate Report: High: 101 Low: 77 Precip: 0.0 Snow: 0.0  https://t.co/yZIOLS3DhK #WX",False,False,"wx","","WxBotUSA","Eastern Time (US & Canada)",618,"United States",1302839,439,"C0DEED","Thu Sep 05 16:36:40 +0000 2013",False
"ID_760966532247588865","Wed Aug 03 22:32:14 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @NSunners: Turnbull's now ordering CSIRO to focus on climate science again. How about just acting on climate change? #auspol https://t.c…",True,False,"auspol","","dazza_double_u","",1736,"",154758,2117,"C0DEED","Sun Aug 18 06:34:22 +0000 2013",False
"ID_760969727283908608","Wed Aug 03 22:44:55 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @joshfoxfilm: Dear @hillaryclinton doing fundraisers with frackers will not win over #Sanders votes.Oh, and it will destroy the climate…",True,False,"sanders","","ProSharkJumper","Pacific Time (US & Canada)",628,"Drive Slow+Steer Fast",19686,649,"ACDED6","Sun Mar 24 17:42:41 +0000 2013",False
"ID_761002307588792320","Thu Aug 04 00:54:23 +0000 2016","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","en","","","RT @HillaryClinton: As president I will defend and protect America’s public lands. https://t.co/Jb7DXwL9WS",True,False,"","","penquinlawyer","Atlantic Time (Canada)",3,"",55,54,"C0DEED","Thu Jan 22 21:15:38 +0000 2009",False
"ID_761017346089709568","Thu Aug 04 01:54:08 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @FactsOnClimate: How much difference can a half degree temperature rise make? A lot: https://t.co/clDKm8to0Q via @NASAClimate",True,False,"","","OemorOniluap","",529,"USA",153777,25,"C0DEED","Wed Nov 14 23:41:40 +0000 2012",False
"ID_761042064142249986","Thu Aug 04 03:32:22 +0000 2016","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","en","","","RT @plbrocks: Wow! Who is this guy Roberts on ABC?New One Nation Senator?He sure is making a HEAP of sense on ClimateChange, says #Follow…",True,False,"followthemoney","","gtperkins","Brisbane",237," Australia ",3912,452,"C0DEED","Mon Apr 22 03:30:24 +0000 2013",False
"ID_761066563759804416","Thu Aug 04 05:09:43 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","Dear god  https://t.co/7g7ZI40O81",False,False,"","","PatrickCondren","Brisbane",9313,"Brisbane",26559,843,"07090B","Mon Mar 02 09:52:11 +0000 2009",True
"ID_761093515392667648","Thu Aug 04 06:56:49 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @guardianeco: One Nation's Malcolm Roberts vows to halt 'ridiculous lies' on climate change https://t.co/c0jedr17qU",True,False,"","","lieze101","",421,"CT",4198,1099,"C0DEED","Sun Jan 22 15:36:46 +0000 2012",False
"ID_761106833801027584","Thu Aug 04 07:49:44 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @DrJillStein: Hillary proves she's not serious about fighting climate change by raising 💰 with a pro-fracking millionaire today.  https:…",True,False,"","","OWS_ellie","Pacific Time (US & Canada)",2031,"Ashland, Oregon",35406,1652,"C5B358","Mon Feb 23 20:15:52 +0000 2009",False
"ID_761108412172075008","Thu Aug 04 07:56:00 +0000 2016","<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","en","","","The latest Edu4DRR Daily News ! https://t.co/lT0q2KUzXI Thanks to @srifer @UweSchneidewind @chexpertchat #climatechange #climate",False,False,"climate|climatechange","","edu4drr","London",2341,"London, UK",3975,240,"E3DECC","Tue Apr 14 16:59:46 +0000 2009",False
"ID_761136360929398785","Thu Aug 04 09:47:04 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","The solution to Australia's gas crisis is not more gas https://t.co/gqTCDnn1Wq #frackfreeWA #auspol #csg #climate https://t.co/mTDBW4ICcw",False,False,"auspol|climate|csg|frackfreewa","photo","FrackFreeWA","Perth",602,"Western Australia, everywhere",728,997,"C0DEED","Fri Feb 08 02:01:22 +0000 2013",False
"ID_761183988438491136","Thu Aug 04 12:56:19 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @ActOnClimate: Our kids suffering and our grandkids deaths will be laid at our doors if this RWNJ manages to hijack the Government https…",True,False,"","","RustinAustin","Pacific Time (US & Canada)",884,"Every where at once",19039,987,"C0DEED","Mon Mar 02 03:34:55 +0000 2015",False
"ID_761196516576890880","Thu Aug 04 13:46:06 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","In policy U-turn, Australia's conservative  PM directs national science body to rebuild #climate division https://t.co/nLhBvbFtz8 via @WSJ",False,False,"climate","","ha_nah_nah","Eastern Time (US & Canada)",3878,"DC via rural Illinois",13528,1324,"1041D1","Wed Jan 30 03:32:00 +0000 2008",False
"ID_761216695822319616","Thu Aug 04 15:06:17 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","the tories get tory on the countries ass https://t.co/TASRtatUgy if only some people had seen it coming",False,False,"","","hrrmpf","",15,"London probly",592,14,"C0DEED","Wed Apr 22 07:20:06 +0000 2009",False
"ID_761221844556914689","Thu Aug 04 15:26:45 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @ringoffireradio: Has The Climate Fight Finally Become a Bipartisan Effort? https://t.co/DEQz0tMAAr  @Thom_Hartmann @farronbalanced",True,False,"","","CorkyyCs","",5,"",167,89,"C0DEED","Wed Apr 22 18:40:32 +0000 2015",False
"ID_761252144628457473","Thu Aug 04 17:27:09 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Land and Sea Warmest in 2015: 'State of the Climate' Report https://t.co/ISB0tHJvOf",False,False,"","","thejakartaglobe","Jakarta",468543,"Jakarta Capital Region",124729,388,"C0DEED","Tue Sep 16 08:59:04 +0000 2008",True
"ID_761293200191619072","Thu Aug 04 20:10:17 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @WorldfNature: Former Bush adviser: Climate change threatens national security - Politico https://t.co/O5IoBsOCr9 https://t.co/GnIaK6SKF2",True,False,"","photo","g8r84","Eastern Time (US & Canada)",819,"",47480,1360,"ACDED6","Mon Jan 31 22:45:47 +0000 2011",False
"ID_761295148189880320","Thu Aug 04 20:18:02 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @GrahameLucas: The climate crisis is already here – but no one’s telling us | George Monbiot https://t.co/uDjG0hmEsl #climatechange is n…",True,False,"climatechange","","deliziaflac","",167,"",543,69,"C0DEED","Sun Nov 30 18:29:04 +0000 2014",False
"ID_761322672202526721","Thu Aug 04 22:07:24 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @harryterry64: Where Now on Climate Change for the UK? - Renewable Energy World https://t.co/YbSDD4RpdS",True,False,"","","kar_sanchezey","Pacific Time (US & Canada)",5,"Freeborn city, MN, USA",74,707,"EBEBEB","Fri Dec 21 19:24:54 +0000 2012",False
"ID_761336574525247489","Thu Aug 04 23:02:38 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","Jerry Brown launches committee for possible 2018 ballot measure on climate change - Los Angeles Times https://t.co/oKZXf2qz4a",False,False,"","","climate_u","",48,"",16205,0,"C0DEED","Mon Dec 01 09:36:02 +0000 2014",False
"ID_761411356356669440","Fri Aug 05 03:59:48 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","S.A. congressman, a chief climate change skeptic, continues to battle environmentalists - https://t.co/MVCOyBGfYk",False,False,"","","TribWire","Central Time (US & Canada)",1157,"Austin, Texas",18236,60,"000000","Mon Apr 08 21:55:14 +0000 2013",False
"ID_761457867614478336","Fri Aug 05 07:04:37 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @DenEnviroHealth: Who is effected by #ClimateChange? Just about everyone.@Grist https://t.co/LHTyUkvuBA",True,False,"climatechange","photo","GatheringAfeale","",210,"Abbeyfeale, Co. Limerick",1355,198,"C0DEED","Tue May 14 17:46:59 +0000 2013",False
"ID_761479519953883136","Fri Aug 05 08:30:39 +0000 2016","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","en","","","RT @IMFNews: How could a carbon tax help position China as a world leader in efforts to address climate change &amp; green growth? https://t.co…",True,False,"","","APEC","International Date Line West",14042,"Singapore",5625,888,"C0DEED","Wed Jan 26 01:36:08 +0000 2011",False
"ID_761591804496056322","Fri Aug 05 15:56:50 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","It's Time to Demand Climate Action - NRDC https://t.co/huV1n5JdKs",False,False,"","","TheRassss","Central Time (US & Canada)",650,"Plattsburgh, NY. 12901",20709,922,"C6E2EE","Thu Jan 27 19:29:13 +0000 2011",False
"ID_761595426453659648","Fri Aug 05 16:11:14 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @SheriffClarke: https://t.co/QF1g8UKYzw Like a different threat, Obama says climate change is a bigger threat than ISIS.",True,False,"","","jimboazil","",1024,"",49018,543,"C0DEED","Wed Jan 05 18:45:51 +0000 2011",False
"ID_761647715533094912","Fri Aug 05 19:39:00 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","How Leonardo DiCaprio Got People to Care About Climate Change It seems like Leonardo DiCaprio got a bunch of peo… https://t.co/rUwHatPr9o",False,False,"","","TrendStyleDaily","Eastern Time (US & Canada)",4626,"",830362,0,"C0DEED","Fri Feb 08 09:57:24 +0000 2013",False
"ID_761665786930798592","Fri Aug 05 20:50:49 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @girlziplocked: ""Make stuff people want.""""People want their kids to live without fear of imminent climate catastrophe.""""Yeah, but that…",True,False,"","","romelds","Central Time (US & Canada)",147,"76129",5011,510,"1A1B1F","Fri May 22 04:14:57 +0000 2009",False
"ID_761695221209890817","Fri Aug 05 22:47:47 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @CSIROStaff: Actually 61 climate and marine scientists set to be sacked in weeks. Need to stop #CSIROcuts now .@GregHuntMP !! https://t.…",True,False,"csirocuts","","pauldutton1968","Pacific Time (US & Canada)",4875,"",107878,3926,"000000","Mon Oct 22 07:25:28 +0000 2012",False
"ID_761717129615962112","Sat Aug 06 00:14:50 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","US is on a tape delay but looking forward to this! https://t.co/p3vjB9NqzO",False,False,"","","SLHDC","Quito",1118,"Washington, DC",6712,2035,"131516","Fri Feb 05 22:29:29 +0000 2010",False
"ID_761726445043355649","Sat Aug 06 00:51:51 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Good to see the Iranians dress to the Brazilian climate #OpeningCeremony",False,False,"openingceremony","","MisfitWanderer","Sydney",461,"Western Sydney, Australia",12698,959,"C0DEED","Mon Oct 25 11:23:51 +0000 2010",False
"ID_761730931971526656","Sat Aug 06 01:09:41 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @mollypocket7: Thank you Brazil for featuring the horrors of climate change. #OpeningCeremony #Olympics2016 #climatechange #fossilfuels…",True,False,"climatechange|fossilfuels|olympics2016|openingceremony|rio2016","","GeneHart4Ever","",69,"",827,435,"F5F8FA","Sun Apr 24 16:57:03 +0000 2016",False
